image_filepath,anomaly,homogeneity,contrast,energy,dissimilarity,asm
images/12441.jpg,No-Anomaly,0.3070906651147071,25.970987100327736,0.06619309476838432,3.405268646823277,0.004459142065932559
images/19713.jpg,No-Anomaly,0.1696044426184983,88.45765923672748,0.03947502794646858,6.5950740272751345,0.0015685397911483444
images/14544.jpg,No-Anomaly,0.29972863304037406,87.76642886677901,0.06965722267676762,5.442617627693447,0.004940866325947935
images/15267.jpg,No-Anomaly,0.1627591838185813,159.1239986184263,0.03550423774712528,8.265736341444297,0.001270898067710787
images/19711.jpg,No-Anomaly,0.14973413730261179,154.13336535138458,0.03701946023453582,8.597819940011016,0.0013768201739057068
images/18516.jpg,No-Anomaly,0.32780013501874633,99.48743788226001,0.06445884262738939,4.615228481375509,0.0042132593461930755
images/16070.jpg,No-Anomaly,0.1956459279962742,170.0163495295567,0.042588573416386825,7.847631931735234,0.0018296858171704547
images/19717.jpg,No-Anomaly,0.29815123590504927,52.24732658991089,0.06745128130039461,4.124471537422057,0.004573832774753203
images/19716.jpg,No-Anomaly,0.403997685649842,65.5861323969519,0.09985621234342655,3.725978855777204,0.010197634491062339
images/16075.jpg,No-Anomaly,0.28547077267838533,67.28328159173408,0.06738422656238995,5.123242956581071,0.004682693455064955
images/18441.jpg,No-Anomaly,0.22145758972319937,81.20234265387974,0.04851129597301838,6.119740740442985,0.002378322046359047
images/16074.jpg,No-Anomaly,0.2634126215173349,49.50343446948133,0.06346991046412931,4.709854485540993,0.004103324646138057
images/6796.jpg,Hot-Spot,0.35680526734182366,53.504714100165934,0.0864487678954509,3.52689616167878,0.0075417832877040375
images/6797.jpg,Hot-Spot,0.2536841333201623,69.29149642983994,0.06098967207981393,4.699358160327843,0.0037632890874991754
images/6794.jpg,Hot-Spot,0.32792418451392336,38.86106297068108,0.0844151611219972,3.468402489476576,0.007233519741282804
images/6795.jpg,Hot-Spot,0.23245460472424917,181.04388746849304,0.04531952427183633,7.759750880681963,0.002070740030565297
images/6792.jpg,Hot-Spot,0.29788487156999466,84.21742172612427,0.062248064582320566,4.938590526698371,0.003938664239530401
images/6793.jpg,Hot-Spot,0.2499494943209917,85.59664744814876,0.05528644793489481,5.195194720852629,0.003080872086835823
images/6790.jpg,Hot-Spot,0.3188838191083271,39.34001641141216,0.08423636507051012,3.9200894644544504,0.007189183112708784
images/6791.jpg,Hot-Spot,0.23968439279645024,54.654063739847295,0.04763534929666339,5.018024414262979,0.002292429296857171
images/13637.jpg,No-Anomaly,0.24480198483881144,61.76500825796421,0.05106419118412756,5.0734796514187375,0.00263581369454167
images/16642.jpg,No-Anomaly,0.19832743603996592,74.85906400729013,0.046829334039324634,6.138630924386088,0.002215182503818982
images/6798.jpg,Hot-Spot,0.18035056870956956,97.5690313199458,0.03644922556755892,6.594290257719876,0.0013423839185283117
images/6799.jpg,Hot-Spot,0.32310990414738855,141.30216080140258,0.06941181867774214,5.082719483291592,0.0048738713403467
images/13549.jpg,No-Anomaly,0.3577179868501006,23.099019647045996,0.08065376051726764,3.0416117554990585,0.006596355328793737
images/19071.jpg,No-Anomaly,0.38223116556351683,15.189838620988523,0.09822493062531458,2.582015153854399,0.009757824472987052
images/6294.jpg,Cell,0.2449869911407864,130.47466277780129,0.05126832070226601,6.508157370821869,0.0026600842457490115
images/18362.jpg,No-Anomaly,0.2938928256507892,135.00083250128264,0.0762996760961022,6.049326814465567,0.005891384879552001
images/270.jpg,Offline-Module,0.12174929698075547,141.95576923456457,0.03068390243986655,8.68717921803589,0.0009453106285765163
images/271.jpg,Offline-Module,0.25535988797405823,235.54665319841124,0.05633464110921683,7.8870866891462095,0.0032134693131956747
images/272.jpg,Offline-Module,0.23515646450707228,296.7513452516734,0.058829517312726336,9.478888571909193,0.0034859808352339493
images/273.jpg,Offline-Module,0.21800696852175558,358.0687084085385,0.045165838457888914,10.476401638072128,0.002055017533250281
images/274.jpg,Offline-Module,0.22772598891511253,65.58831433601148,0.05040036074005841,5.39990154706975,0.002571078985507271
images/275.jpg,Offline-Module,0.14202757047416423,320.2455010797161,0.03447705952821704,11.248499301552778,0.0011926993799300841
images/276.jpg,Offline-Module,0.20378630789010824,284.65564460467823,0.04707381062876112,9.581633253980238,0.0022340981753646003
images/277.jpg,Offline-Module,0.17056321346145695,416.4181044228573,0.04043897476833345,11.479731371629262,0.0016455237969766297
images/278.jpg,Offline-Module,0.19382118131476803,155.99836657114835,0.03972877522069393,7.216615528457653,0.0015917571073209326
images/279.jpg,Offline-Module,0.24502680718921713,113.95772324756818,0.05047162845351188,6.6869217187438315,0.002577031640715831
images/16259.jpg,No-Anomaly,0.2460856247742704,54.17960713838852,0.05167500246679526,4.752956683520186,0.0027025249445820515
images/16258.jpg,No-Anomaly,0.1933608208453078,79.69963922920833,0.04289281785993591,6.204907124293573,0.0018555578272010265
images/16701.jpg,No-Anomaly,0.2408253611520472,143.2837815643086,0.05215868113689496,6.7043807066332946,0.002753764470289507
images/16700.jpg,No-Anomaly,0.43037472146284417,15.181636942685307,0.11116259114048442,2.446632360526812,0.012477744116292778
images/16703.jpg,No-Anomaly,0.2945516163912016,191.14971309309794,0.07020089005379207,6.894916351173534,0.004981459887261694
images/16702.jpg,No-Anomaly,0.278826695271712,73.95487406775997,0.06392402031471187,5.420589535892752,0.004130531036686177
images/12019.jpg,No-Anomaly,0.20909484008511736,125.97462054917632,0.04284750680762086,6.818230917115359,0.0018552736933217032
images/12018.jpg,No-Anomaly,0.19959601825109743,120.01376901233806,0.04190072486405388,6.714919363546371,0.0017736166738097183
images/12015.jpg,No-Anomaly,0.21832130038956443,246.72696066471738,0.05264368027672218,8.591669289237974,0.002800785930491788
images/12014.jpg,No-Anomaly,0.29951587805427343,81.51875823257377,0.06902077182469105,5.405725539406904,0.00481213532776994
images/12017.jpg,No-Anomaly,0.19616368651322647,118.4796449286287,0.042002880829974304,6.743019411783712,0.0017939042343432764
images/12016.jpg,No-Anomaly,0.20311160532505831,126.09874685975159,0.042758214442475635,6.805867039212292,0.0018513549256350586
images/12011.jpg,No-Anomaly,0.16059261210725076,191.82929561439116,0.038028223435177616,8.755868145270304,0.0014532399721065537
images/12010.jpg,No-Anomaly,0.31032884675088646,46.627753087528504,0.06578750896015927,3.9742973225596288,0.004399960202725546
images/12013.jpg,No-Anomaly,0.31149950667152887,70.77125230722189,0.0800379069936972,5.018963675943095,0.006475795687102384
images/12012.jpg,No-Anomaly,0.17023682367200335,179.5366375548355,0.04039184134532129,8.622058393575843,0.0016369952098558677
images/17258.jpg,No-Anomaly,0.24231241315617968,74.42659847788548,0.05429774506012416,5.17025257491506,0.0030205601209522394
images/15369.jpg,No-Anomaly,0.3202418659615693,46.00900265955324,0.07150856777222846,4.106692605655712,0.005186529539219034
images/15950.jpg,No-Anomaly,0.23078644021486697,121.8020243513087,0.051157354773133816,6.9820311479207655,0.0026615720564856717
images/17250.jpg,No-Anomaly,0.2139349975199597,117.16711849581513,0.04923490801874264,7.0263777459215175,0.0024412821362029802
images/17251.jpg,No-Anomaly,0.20543557578363056,83.15000515493905,0.04811816980837736,6.164414918076257,0.002338082586106444
images/17252.jpg,No-Anomaly,0.317985685648781,30.771801771129528,0.060466439988409205,3.6574682528057854,0.0037606478376529273
images/17253.jpg,No-Anomaly,0.3321602649093607,14.403233830765295,0.06436336288745971,2.7026820348330642,0.004237057301629003
images/17254.jpg,No-Anomaly,0.15561325974909204,147.48644667970942,0.03888961313204407,8.26053491173631,0.0015183958131094564
images/15953.jpg,No-Anomaly,0.22928410482380276,83.46736280193043,0.049745570093489566,6.1073285011929315,0.002518119711153097
images/17256.jpg,No-Anomaly,0.2659840524839186,68.5638742478486,0.06043395226235396,5.255759091192458,0.0036950907663829053
images/17257.jpg,No-Anomaly,0.3268341857282542,21.843372563824516,0.06360856786394108,3.1440658342832317,0.004169433834746057
images/10709.jpg,No-Anomaly,0.2703125209305632,101.72562254211967,0.06390197448477439,6.0379353513578495,0.004127630365406598
images/10708.jpg,No-Anomaly,0.3330721552458073,36.18101434228435,0.08514907899677805,3.8562313378818005,0.00755651170898827
images/9528.jpg,Vegetation,0.34189473818649363,49.08504898225288,0.07060591667879489,3.9853526312121876,0.005052589029288435
images/9529.jpg,Vegetation,0.19810137976133965,146.58681357898936,0.044005962194708065,7.502169609592386,0.001951439882629459
images/9258.jpg,Vegetation,0.21836194954269875,192.1033544920484,0.054650056706873416,7.916830248101739,0.003047131970336055
images/9259.jpg,Vegetation,0.15868342279975747,234.30232988342064,0.0380660601592166,9.106231763196867,0.0014582352680330075
images/9256.jpg,Vegetation,0.2266388255707504,414.71826178633756,0.056338992417574014,9.669876939256229,0.003202975364307931
images/9257.jpg,Vegetation,0.16866757475582497,181.0703536522316,0.04048454845824884,8.59067471779143,0.0016520291211676301
images/9254.jpg,Vegetation,0.21802272694915428,211.71541290364124,0.0537966656786589,8.246961366683912,0.0029147518972537714
images/9255.jpg,Vegetation,0.28386455790819315,100.75388692956601,0.06116599042072749,5.558151630841845,0.0037876598213488523
images/9252.jpg,Vegetation,0.327896096679916,61.39627597781191,0.07190311335345943,4.0838880803125654,0.0052253338190201065
images/9253.jpg,Vegetation,0.2688313810603703,321.7120625766211,0.05560287289107486,8.76435279814857,0.0031303196136613603
images/9250.jpg,Vegetation,0.2023926828759781,118.24846388248045,0.045899934457459914,6.430375936676001,0.002130633864824111
images/9251.jpg,Vegetation,0.3399797712914115,77.13248725903169,0.08685846935846535,4.661083518277455,0.007633756267529031
images/16833.jpg,No-Anomaly,0.2945989984500251,25.215306616479378,0.07618147246531005,3.5462777854797323,0.005848605934777577
images/15957.jpg,No-Anomaly,0.2610686400402816,55.07609681456924,0.06133009474000139,4.92880252980368,0.0037990955110293275
images/18517.jpg,No-Anomaly,0.33076567055883205,15.045941014247646,0.06779684902374124,2.81718829590683,0.004677758466860746
images/15956.jpg,No-Anomaly,0.23926416775685924,83.54666617648554,0.05580430117001486,5.968603785308602,0.003184194435619883
images/17577.jpg,No-Anomaly,0.2629627244556756,46.95718147766191,0.050855887476124524,4.522612319737607,0.002655268454397831
images/17301.jpg,No-Anomaly,0.25346691793569726,127.73196484854027,0.061098093910539976,5.960613605822445,0.003769430137256577
images/19957.jpg,No-Anomaly,0.20198596777253763,68.32242894556218,0.04342755334957543,5.837343994530786,0.0019150964951053402
images/19397.jpg,No-Anomaly,0.28716717644953044,99.49326789552725,0.07060586579979415,5.564538767885467,0.0050370435715540824
images/19396.jpg,No-Anomaly,0.26909684128600914,78.57044242775059,0.05726420068397583,5.357713952107559,0.003310164605227421
images/10619.jpg,No-Anomaly,0.2866316697469556,59.79868241648111,0.06264539786194769,4.779413216820259,0.003968923269545025
images/19395.jpg,No-Anomaly,0.2944492098786175,32.2149725745264,0.06473610432379003,3.769940377963842,0.004263966100464691
images/2143.jpg,Diode,0.1779908930298686,107.52874566422808,0.038357442273287655,7.016213704328673,0.001489046242567668
images/19394.jpg,No-Anomaly,0.34551298716127876,27.43000916221744,0.07703674521832188,3.171844522859971,0.006011740592689798
images/16381.jpg,No-Anomaly,0.20889473547754903,128.3356531853307,0.04897677641557661,7.367574847930986,0.002412696332149976
images/19305.jpg,No-Anomaly,0.22273725123543753,100.30921349601914,0.046438119046554927,6.1875753303599526,0.002184643932412369
images/19393.jpg,No-Anomaly,0.24373867238525412,74.98059942223247,0.055077487794660464,5.666807653449543,0.0030968875974326277
images/19392.jpg,No-Anomaly,0.19515677880647678,92.99059556349975,0.040130396866579404,6.507882270546744,0.0016550544362472133
images/19391.jpg,No-Anomaly,0.24173234198099194,86.85265252876762,0.04938234715698859,5.975845963531903,0.0024657819208305713
images/10618.jpg,No-Anomaly,0.32252045481724073,80.17697766505665,0.07954736212914686,4.93712102976264,0.0064685692307625406
images/19390.jpg,No-Anomaly,0.21854463748364486,95.57861049776761,0.047486827914387277,6.508346105249715,0.0022811199847186958
images/14729.jpg,No-Anomaly,0.28601598941708795,60.23339053410563,0.07595529190979826,4.873800894967954,0.005826253112162997
images/2142.jpg,Diode,0.1732126965384644,163.7061076688348,0.038600550544444466,8.207154412260234,0.0015043238849052534
images/3519.jpg,Shadowing,0.3359127101785048,60.983715966789276,0.1036571457697668,4.143497810123946,0.010810329432024347
images/3518.jpg,Shadowing,0.195583317564383,74.74648587134159,0.03675408872947021,5.961549341683743,0.0013624115220824025
images/3513.jpg,Shadowing,0.31572442756473534,41.02013985331343,0.06849902013992137,3.891782073811534,0.00475275301335478
images/3512.jpg,Shadowing,0.27236384529686053,54.19043262209715,0.0493546658500485,4.371586737276096,0.0024713384560461293
images/3511.jpg,Shadowing,0.32187055190623953,94.10956209390106,0.08539755282587667,5.079690817133629,0.007357594454926876
images/3510.jpg,Shadowing,0.29938366881726725,455.27051032781674,0.09075345452926618,9.534627662059034,0.008288487909512131
images/3517.jpg,Shadowing,0.30598173695106184,57.91767989913702,0.06886459787955096,4.32791149621097,0.00481388132232515
images/3516.jpg,Shadowing,0.16873483024500177,86.53596523167381,0.03749986899103524,6.57949154074726,0.001416178675285551
images/3515.jpg,Shadowing,0.2684897736909347,104.9834094429555,0.07212502811317446,6.292539277157402,0.00524569120947255
images/3514.jpg,Shadowing,0.1622391436656515,178.024553001418,0.040166156452942574,9.375065407080543,0.0016518299036868342
images/17519.jpg,No-Anomaly,0.316528314804853,17.28972006768058,0.06064792857206471,2.9440182717499646,0.003746385673859013
images/2688.jpg,Shadowing,0.15335389896473742,369.677248557701,0.03727012675731841,11.90958523353399,0.0014174429920406019
images/2689.jpg,Shadowing,0.24160732537831953,27.07620206674113,0.048752983234471074,3.9234563410264163,0.002442986368493676
images/2684.jpg,Shadowing,0.27306627944618694,25.09318725417121,0.06099561476978532,3.616519184568381,0.003763953583599572
images/2685.jpg,Shadowing,0.13396384255064397,725.2116813703473,0.03321600675286773,14.077749860165406,0.0011103933501525702
images/2686.jpg,Shadowing,0.3356150924081747,41.059785337803056,0.09855386761427054,3.9081426755196786,0.00980403729941579
images/2687.jpg,Shadowing,0.39644126758859954,10.744932286372503,0.08710762937086486,2.2644827156197285,0.007651247688022611
images/2680.jpg,Shadowing,0.20305838359029305,258.29038656548505,0.04001362080260385,8.350885273325217,0.0016159161058464237
images/2681.jpg,Shadowing,0.34561013368589477,55.47183572676267,0.07892162597204513,3.8914568389897286,0.006309751993533949
images/2682.jpg,Shadowing,0.40272914424399087,25.720798475489577,0.11333435900842247,2.998989071085757,0.012997502150102078
images/2683.jpg,Shadowing,0.2678581646604424,27.505371107702256,0.0538063846311066,3.6456684442239324,0.002941840789044902
images/14624.jpg,No-Anomaly,0.2708647874030263,188.9254584893528,0.06946104478753383,7.678113765964201,0.00488011264784674
images/14625.jpg,No-Anomaly,0.35028179464581144,20.546069728299447,0.0876525458225297,2.9755819756177324,0.007765445309966878
images/13440.jpg,No-Anomaly,0.3081894557841098,63.43666105242901,0.08213536620158957,4.56281192899472,0.006861783796767388
images/14474.jpg,No-Anomaly,0.2504584599912248,74.22611497351888,0.056780540174857334,5.5537404812648,0.0032912872261120414
images/14620.jpg,No-Anomaly,0.33707348142756216,121.19989460134622,0.10750488385482337,5.952148666515101,0.011682285944250978
images/14621.jpg,No-Anomaly,0.31807849550163037,119.86318792765435,0.08066951061734078,5.945717528376297,0.006590163990656851
images/14622.jpg,No-Anomaly,0.3005992372799759,173.82719985134875,0.08192175116967552,7.102136511597352,0.006780043053321613
images/14623.jpg,No-Anomaly,0.27512472029947993,165.6311547405223,0.06991647939701957,6.965938712849496,0.004960959197858678
images/16768.jpg,No-Anomaly,0.32071776463087737,89.73817095651303,0.0737207561742679,5.134547893608268,0.005497037301817133
images/14628.jpg,No-Anomaly,0.24851682974882913,101.77671406969858,0.061864599977783874,6.238864260581946,0.0038701371222047507
images/14629.jpg,No-Anomaly,0.1441122973939097,281.75167660074453,0.036419089149937134,10.266405812715862,0.001333544997464288
images/99.jpg,Offline-Module,0.2804674669376543,76.6525767890039,0.06124290606219623,5.331234926558167,0.003788739679024443
images/98.jpg,Offline-Module,0.25435696710907496,573.0889781719782,0.05473537187190769,11.45899307717817,0.0030264500698175515
images/18334.jpg,No-Anomaly,0.28575055988353026,57.5509565578215,0.06960808868211309,4.867992734954982,0.0049759155375012866
images/11362.jpg,No-Anomaly,0.2908158029179552,47.01739121456648,0.05895853402402545,4.290112561916052,0.0035276323522199743
images/91.jpg,Offline-Module,0.188475828363356,345.20975092795584,0.043704441831600334,10.68036983028402,0.0019222283160554735
images/90.jpg,Offline-Module,0.16489861697373207,311.29764410721015,0.04137200597460643,11.140629151541612,0.0017238627696529259
images/93.jpg,Offline-Module,0.3233231033074432,130.6203718491116,0.06547867561661504,5.964417514939567,0.0043328133692369175
images/92.jpg,Offline-Module,0.12009924653537324,403.49799863375694,0.032368364503012836,12.890182082580502,0.0010505280151597973
images/95.jpg,Offline-Module,0.23434134547738042,124.11971410698474,0.051439591753066734,6.724112097824935,0.002680687697685947
images/94.jpg,Offline-Module,0.22917854251645683,95.91956138969765,0.04816960775896407,5.795416472633295,0.0023409906903969946
images/97.jpg,Offline-Module,0.33369217763401054,27.172122764027765,0.06599307239635006,3.4010018728125186,0.004424973051878921
images/96.jpg,Offline-Module,0.3401103642129774,51.92542264176985,0.07893572004866621,4.375451823621171,0.006313636609643024
images/15490.jpg,No-Anomaly,0.24165092397095725,53.691683530577905,0.059318142014005225,4.994608221117093,0.003551190547486255
images/14607.jpg,No-Anomaly,0.24318811882784586,98.93686948281423,0.05185557488997381,6.019795038981272,0.0027165692824622375
images/15363.jpg,No-Anomaly,0.2854863828754486,56.53196148114614,0.06545944617511407,4.706412881327075,0.004339246178979563
images/18514.jpg,No-Anomaly,0.32875210747150113,20.001211645025965,0.06591178262602962,3.003061961035358,0.004411320613737376
images/13058.jpg,No-Anomaly,0.3203260948968561,18.43678182632704,0.07145601748940604,2.9987430273614515,0.005175513987638891
images/13059.jpg,No-Anomaly,0.24342430079743857,120.13903390681065,0.051727407309227647,6.719106406878158,0.0027046487029104955
images/16235.jpg,No-Anomaly,0.3174765939921916,35.63840237679626,0.06949816588021503,3.900836990761201,0.004897032677543038
images/13052.jpg,No-Anomaly,0.34747001772608194,23.64396180609712,0.07109610529689915,3.157568734063306,0.005133822082421157
images/13053.jpg,No-Anomaly,0.2641589897710368,144.15129072706983,0.06300300840623911,6.6796309814974295,0.0040104898170582
images/13050.jpg,No-Anomaly,0.3255787619222307,31.03863045627925,0.06490020839979127,3.5936453742517926,0.004282058962528519
images/13051.jpg,No-Anomaly,0.3227226192678291,149.7256740617721,0.06893977790064827,5.582315886277577,0.004839991663978758
images/13056.jpg,No-Anomaly,0.3193666989082595,33.533409355570406,0.0758102577448479,3.7308834460793925,0.0058098891131320015
images/13057.jpg,No-Anomaly,0.29090766303414184,36.79340765593624,0.07539510821847502,3.962037011493539,0.005777458136777681
images/13054.jpg,No-Anomaly,0.2934702479415527,65.645171718484,0.07111220903822062,4.926457528388322,0.005112738754352144
images/13055.jpg,No-Anomaly,0.20214196536430273,40.875596267808675,0.04667134958694483,4.8320796193436335,0.0021845219591959775
images/18703.jpg,No-Anomaly,0.22385867404635873,79.33556843614738,0.04719726815104755,5.83225949356529,0.002256353436369153
images/11664.jpg,No-Anomaly,0.23876680980502576,81.83444607859612,0.04644121914846511,5.632461803142589,0.002187487973778246
images/18701.jpg,No-Anomaly,0.2284786700536403,443.34269040231356,0.04739108605794682,9.411956813472848,0.002267453773860759
images/15360.jpg,No-Anomaly,0.20489534066179557,270.31139822617826,0.04418999197179286,8.876078604933028,0.0019706957091145667
images/13912.jpg,No-Anomaly,0.25022144907269084,66.92667152248082,0.05891284590469944,5.616618427144755,0.0035324999150549807
images/18706.jpg,No-Anomaly,0.6289173736976074,1.7614677070197668,0.2124136744944677,0.9035275168570364,0.04548676476510682
images/18705.jpg,No-Anomaly,0.6517164781426573,1.4797454659439786,0.23595256551258936,0.8220759887521901,0.05605680126852914
images/18704.jpg,No-Anomaly,0.3058027136272753,25.763248344333856,0.06332167002825508,3.3709106393245434,0.004070398736359552
images/17995.jpg,No-Anomaly,0.12999343039733743,210.18528507509282,0.034319073284332736,10.029479900825718,0.001181501357226706
images/18709.jpg,No-Anomaly,0.28640199768992275,98.07160591261686,0.06331063492573392,5.752455679608158,0.004047213090035238
images/18708.jpg,No-Anomaly,0.2701043209561858,106.74729285331368,0.05642702284976938,6.017513718443368,0.0032374867300880308
images/19647.jpg,No-Anomaly,0.19991535168125532,147.42191619886742,0.04435085005337872,7.376446773693647,0.0019944412457724354
images/15249.jpg,No-Anomaly,0.28070793589266635,31.403582648948753,0.06424160950794994,3.9009679090485783,0.00417477909123071
images/15080.jpg,No-Anomaly,0.4226679571553121,43.76018086909102,0.12006921822531959,3.3442258936252114,0.01450338411955514
images/12109.jpg,No-Anomaly,0.18042929436825475,160.22895138920498,0.04356596902181071,8.18725342217907,0.0019292882850937192
images/17829.jpg,No-Anomaly,0.1886150496551884,148.70156310352172,0.0477464966092657,7.817817731633549,0.0023040822564902538
images/17828.jpg,No-Anomaly,0.21003190903775604,153.6399118709035,0.05015874191485386,8.035389454654354,0.0025403799416407404
images/12643.jpg,No-Anomaly,0.23821347836012594,83.26258929974573,0.04825875613394084,5.677885732819958,0.00236329948479912
images/17826.jpg,No-Anomaly,0.12879373121543872,239.75419712584096,0.03387162598604109,10.429814011771908,0.0011493765987319311
images/17825.jpg,No-Anomaly,0.20138601566704165,130.9226486585675,0.04352869274845018,7.2264035218483285,0.0019080092354557317
images/17824.jpg,No-Anomaly,0.27260866106794596,39.022209007127465,0.06312986251217736,4.205255149198234,0.004058768217066082
images/17823.jpg,No-Anomaly,0.17762152751666047,140.86569855136676,0.04533697340736717,7.899677922761473,0.0020716880368989153
images/17822.jpg,No-Anomaly,0.20047600434125226,143.39720110960027,0.051416818173081406,7.628947356707688,0.0026623279066887245
images/17821.jpg,No-Anomaly,0.24639794307898774,48.556970958308106,0.05404734297470801,4.840929573802865,0.002986278507764133
images/17820.jpg,No-Anomaly,0.3904048389328169,13.478991033067151,0.08188664714625983,2.411849385504994,0.0068586636105547995
images/18432.jpg,No-Anomaly,0.3019829653501051,75.90375621729997,0.07635365593696404,5.057025981368102,0.005908076622476163
images/15361.jpg,No-Anomaly,0.23528760182598266,41.76980907538674,0.048674098868109805,4.396410332365719,0.0023924462102341967
images/14964.jpg,No-Anomaly,0.2556421684694895,67.9661919097629,0.05272406029848556,4.8861768381862785,0.0028127177912859753
images/16882.jpg,No-Anomaly,0.3157752753804274,94.06514371796102,0.07425184352674292,5.080646905217861,0.005585981657932691
images/16237.jpg,No-Anomaly,0.3719382099978603,17.150533065914914,0.09497267739581489,2.6969714954054163,0.009146033925665
images/18278.jpg,No-Anomaly,0.24060016232134443,51.56084940456355,0.053141960930296016,4.909836075661315,0.002847581954942499
images/10693.jpg,No-Anomaly,0.40228765507021497,14.749198392483565,0.09740512189378929,2.3603540274950436,0.009662850539632221
images/15366.jpg,No-Anomaly,0.3751584433253358,36.25542603357967,0.11080085737733447,3.5144977272480173,0.012367006701338598
images/1177.jpg,Diode,0.3061009854278362,25.10789590590073,0.06421399016475753,3.460108544140297,0.00427638073200522
images/1176.jpg,Diode,0.21249336172144762,57.90866444587806,0.042504054082215796,5.147152724226519,0.0018280329422068425
images/1175.jpg,Diode,0.22262906344176547,107.92597358041343,0.04677552930259501,6.5288282599853025,0.0022153999366781646
images/1174.jpg,Diode,0.24031459326203797,175.94179861876398,0.057780999278554714,7.49085220488968,0.0033668018940296875
images/1173.jpg,Diode,0.2342524113542086,125.26078632508778,0.05647154169120527,6.827025362237038,0.003223376820708418
images/1172.jpg,Diode,0.2352001070299569,50.825677802829965,0.05414318947115005,4.896338056585462,0.0030070558161421784
images/1171.jpg,Diode,0.18316627653627005,52.018018619484316,0.04045227169676385,5.445800206347971,0.001665274678862517
images/1170.jpg,Diode,0.1814937369210391,114.01215779759735,0.03873575691431908,6.986074599404108,0.0015188524540921703
images/17966.jpg,No-Anomaly,0.38051352577474945,10.880360546886573,0.08574432466350752,2.333153450737831,0.007460967893787152
images/1179.jpg,Diode,0.1939232391905199,222.8709812873913,0.04710831803974321,9.038956358256995,0.0022365046165577075
images/1178.jpg,Diode,0.2725911214923623,83.96508488472107,0.056322725879615315,5.777366194271219,0.0032333405742219143
images/10580.jpg,No-Anomaly,0.37642107232500804,36.03881734144171,0.08160396765702077,3.2370880406707054,0.0067433767190643494
